"longitude","latitude","front_name"
-42.67,-52.32,"SACCF"
-42.65,-52.24,"SACCF"
-42.59,-52.16,"SACCF"
-42.5,-52.11,"SACCF"
-42.32,-52.03,"SACCF"
-42.11,-51.97,"SACCF"
-41.81,-51.94,"SACCF"
-41.52,-51.95,"SACCF"
-41.32,-51.96,"SACCF"
-40.94,-51.96,"SACCF"
-40.43,-51.96,"SACCF"
-40.09,-51.98,"SACCF"
-40.03,-51.99,"SACCF"
-39.79,-52.04,"SACCF"
-39.36,-52.1,"SACCF"
-39.21,-52.11,"SACCF"
-39,-52.13,"SACCF"
-38.6,-52.16,"SACCF"
-38.18,-52.19,"SACCF"
-37.68,-52.21,"SACCF"
-37.2,-52.2,"SACCF"
-36.83,-52.2,"SACCF"
-36.39,-52.29,"SACCF"
-36.03,-52.48,"SACCF"
-35.84,-52.62,"SACCF"
-35.61,-52.73,"SACCF"
-35.41,-52.78,"SACCF"
-35.15,-52.75,"SACCF"
-34.92,-52.68,"SACCF"
-34.64,-52.52,"SACCF"
-34.53,-52.35,"SACCF"
-34.52,-52.2,"SACCF"
-34.56,-52.02,"SACCF"
-34.6,-51.82,"SACCF"
-34.6,-51.67,"SACCF"
-34.55,-51.56,"SACCF"
-34.35,-51.41,"SACCF"
-34.1,-51.3,"SACCF"
-33.89,-51.23,"SACCF"
-33.46,-51.13,"SACCF"
-33.05,-51.09,"SACCF"
-32.51,-51.08,"SACCF"
-32.12,-51.06,"SACCF"
-31.74,-51.05,"SACCF"
-31.49,-51.06,"SACCF"
-31.17,-51.08,"SACCF"
-30.81,-51.14,"SACCF"
-30.35,-51.25,"SACCF"
-29.93,-51.38,"SACCF"
-29.57,-51.53,"SACCF"
-29.24,-51.69,"SACCF"
-28.85,-51.87,"SACCF"
-28.56,-52.03,"SACCF"
-28.22,-52.2,"SACCF"
-27.84,-52.34,"SACCF"
-27.32,-52.5,"SACCF"
-26.86,-52.65,"SACCF"
-26.33,-52.84,"SACCF"
-25.66,-53.02,"SACCF"
-25.35,-53.1,"SACCF"
-25,-53.2,"SACCF"
-24.53,-53.3,"SACCF"
-24.04,-53.4,"SACCF"
-23.53,-53.56,"SACCF"
-23.24,-53.68,"SACCF"
-22.97,-53.87,"SACCF"
-22.71,-54.11,"SACCF"
-22.34,-54.43,"SACCF"
-22.01,-54.69,"SACCF"
-21.75,-54.85,"SACCF"
-21.36,-55.09,"SACCF"
-21.04,-55.36,"SACCF"
-20.68,-55.63,"SACCF"
-20.45,-55.82,"SACCF"
-20.12,-56.11,"SACCF"
-19.77,-56.42,"SACCF"
-19.5,-56.67,"SACCF"
-19.16,-57.01,"SACCF"
-18.87,-57.27,"SACCF"
-18.5,-57.53,"SACCF"
-18.12,-57.75,"SACCF"
-17.67,-57.98,"SACCF"
-17.38,-58.11,"SACCF"
-16.99,-58.2,"SACCF"
-16.4,-58.27,"SACCF"
-15.92,-58.3,"SACCF"
-15.44,-58.33,"SACCF"
-14.84,-58.3,"SACCF"
-14.35,-58.24,"SACCF"
-14.03,-58.16,"SACCF"
-13.61,-58.04,"SACCF"
-13.23,-57.88,"SACCF"
-12.77,-57.66,"SACCF"
-12.35,-57.44,"SACCF"
-12.28,-57.4,"SACCF"
-12.16,-57.33,"SACCF"
-12.07,-57.27,"SACCF"
-12.03,-57.26,"SACCF"
-11.78,-57.17,"SACCF"
-11.37,-57,"SACCF"
-10.97,-56.83,"SACCF"
-10.57,-56.68,"SACCF"
-10.21,-56.53,"SACCF"
-9.75,-56.31,"SACCF"
-9.28,-56.04,"SACCF"
-8.91,-55.84,"SACCF"
-8.76,-55.77,"SACCF"
-8.55,-55.62,"SACCF"
-8.45,-55.52,"SACCF"
-8.38,-55.48,"SACCF"
-8.33,-55.4,"SACCF"
-8.19,-55.24,"SACCF"
-7.91,-54.97,"SACCF"
-7.51,-54.61,"SACCF"
-7.23,-54.28,"SACCF"
-6.96,-54.01,"SACCF"
-6.8,-53.83,"SACCF"
-6.43,-53.51,"SACCF"
-6.12,-53.28,"SACCF"
-5.91,-53.15,"SACCF"
-5.56,-52.97,"SACCF"
-5.14,-52.75,"SACCF"
-4.85,-52.6,"SACCF"
-4.64,-52.51,"SACCF"
-4.2,-52.39,"SACCF"
-3.57,-52.27,"SACCF"
-2.97,-52.18,"SACCF"
-2.39,-52.16,"SACCF"
-1.9,-52.17,"SACCF"
-1.46,-52.21,"SACCF"
-1.03,-52.25,"SACCF"
-0.35,-52.35,"SACCF"
0.23,-52.41,"SACCF"
0.61,-52.43,"SACCF"
1.16,-52.42,"SACCF"
1.84,-52.41,"SACCF"
2.36,-52.41,"SACCF"
2.92,-52.4,"SACCF"
3.42,-52.39,"SACCF"
3.95,-52.39,"SACCF"
4.93,-52.42,"SACCF"
5.84,-52.46,"SACCF"
6.38,-52.45,"SACCF"
6.63,-52.45,"SACCF"
6.87,-52.46,"SACCF"
7.14,-52.48,"SACCF"
7.35,-52.47,"SACCF"
7.64,-52.46,"SACCF"
8.14,-52.41,"SACCF"
8.66,-52.39,"SACCF"
9.23,-52.39,"SACCF"
9.81,-52.35,"SACCF"
10.48,-52.28,"SACCF"
10.79,-52.24,"SACCF"
11.14,-52.23,"SACCF"
11.75,-52.2,"SACCF"
12.56,-52.19,"SACCF"
13.21,-52.13,"SACCF"
13.86,-52.06,"SACCF"
14.19,-52.01,"SACCF"
14.65,-51.95,"SACCF"
15.2,-51.9,"SACCF"
15.94,-51.83,"SACCF"
16.86,-51.8,"SACCF"
17.17,-51.8,"SACCF"
17.52,-51.75,"SACCF"
17.91,-51.7,"SACCF"
18.39,-51.66,"SACCF"
18.91,-51.63,"SACCF"
19.56,-51.62,"SACCF"
20.28,-51.65,"SACCF"
20.74,-51.67,"SACCF"
21.27,-51.68,"SACCF"
21.94,-51.74,"SACCF"
22.62,-51.81,"SACCF"
23.19,-51.87,"SACCF"
23.78,-51.9,"SACCF"
24.26,-51.93,"SACCF"
24.7,-51.96,"SACCF"
25.19,-52.04,"SACCF"
25.71,-52.09,"SACCF"
26.2,-52.2,"SACCF"
26.66,-52.36,"SACCF"
26.94,-52.49,"SACCF"
26.97,-52.52,"SACCF"
27.02,-52.57,"SACCF"
27.17,-52.73,"SACCF"
27.3,-52.84,"SACCF"
27.39,-52.91,"SACCF"
27.55,-53.07,"SACCF"
27.68,-53.27,"SACCF"
27.79,-53.5,"SACCF"
27.9,-53.73,"SACCF"
27.98,-53.92,"SACCF"
28.02,-54.04,"SACCF"
28.11,-54.18,"SACCF"
28.2,-54.39,"SACCF"
28.27,-54.58,"SACCF"
28.38,-54.8,"SACCF"
28.49,-55.03,"SACCF"
28.92,-55.48,"SACCF"
29.26,-55.68,"SACCF"
29.45,-55.78,"SACCF"
29.65,-55.88,"SACCF"
29.84,-55.98,"SACCF"
29.91,-56.01,"SACCF"
30,-56.09,"SACCF"
30,-56.09,"SACCF"
30.07,-56.17,"SACCF"
30.17,-56.21,"SACCF"
30.29,-56.24,"SACCF"
30.58,-56.3,"SACCF"
30.93,-56.35,"SACCF"
31.48,-56.44,"SACCF"
32.04,-56.47,"SACCF"
32.59,-56.48,"SACCF"
33.07,-56.53,"SACCF"
33.45,-56.59,"SACCF"
33.94,-56.65,"SACCF"
34.53,-56.68,"SACCF"
35.04,-56.74,"SACCF"
35.63,-56.83,"SACCF"
36.2,-56.91,"SACCF"
36.82,-57.01,"SACCF"
37.28,-57.18,"SACCF"
37.59,-57.36,"SACCF"
38.04,-57.52,"SACCF"
38.58,-57.65,"SACCF"
38.98,-57.78,"SACCF"
39.34,-57.93,"SACCF"
39.87,-58.07,"SACCF"
40.45,-58.17,"SACCF"
40.91,-58.27,"SACCF"
41.51,-58.39,"SACCF"
42.13,-58.53,"SACCF"
42.83,-58.69,"SACCF"
43.5,-58.84,"SACCF"
43.95,-58.94,"SACCF"
44.32,-59.05,"SACCF"
44.7,-59.18,"SACCF"
45.08,-59.31,"SACCF"
45.49,-59.43,"SACCF"
45.88,-59.53,"SACCF"
46.22,-59.61,"SACCF"
46.63,-59.71,"SACCF"
47.05,-59.82,"SACCF"
47.56,-59.95,"SACCF"
48.15,-60.1,"SACCF"
48.85,-60.21,"SACCF"
49.66,-60.31,"SACCF"
50.32,-60.4,"SACCF"
50.98,-60.47,"SACCF"
51.73,-60.56,"SACCF"
52.6,-60.64,"SACCF"
53.37,-60.74,"SACCF"
54.08,-60.87,"SACCF"
54.76,-61.05,"SACCF"
55.17,-61.14,"SACCF"
55.49,-61.19,"SACCF"
56.01,-61.26,"SACCF"
56.7,-61.39,"SACCF"
57.45,-61.55,"SACCF"
58.1,-61.7,"SACCF"
58.18,-61.72,"SACCF"
58.19,-61.73,"SACCF"
58.28,-61.77,"SACCF"
58.45,-61.81,"SACCF"
58.95,-61.94,"SACCF"
59.97,-62.16,"SACCF"
60.71,-62.33,"SACCF"
61.32,-62.45,"SACCF"
61.95,-62.55,"SACCF"
62.78,-62.67,"SACCF"
63.7,-62.76,"SACCF"
64.45,-62.85,"SACCF"
65.18,-63.01,"SACCF"
65.89,-63.14,"SACCF"
66.54,-63.23,"SACCF"
67.24,-63.3,"SACCF"
67.98,-63.37,"SACCF"
68.89,-63.44,"SACCF"
69.74,-63.49,"SACCF"
70.41,-63.51,"SACCF"
70.84,-63.51,"SACCF"
71.3,-63.49,"SACCF"
71.81,-63.47,"SACCF"
72.32,-63.45,"SACCF"
72.87,-63.42,"SACCF"
73.38,-63.38,"SACCF"
73.86,-63.31,"SACCF"
74.25,-63.27,"SACCF"
74.78,-63.21,"SACCF"
75.36,-63.15,"SACCF"
75.91,-63.1,"SACCF"
76.52,-63.08,"SACCF"
77.04,-63.1,"SACCF"
77.52,-63.15,"SACCF"
77.97,-63.26,"SACCF"
78.39,-63.44,"SACCF"
78.55,-63.65,"SACCF"
78.72,-63.87,"SACCF"
78.98,-64.02,"SACCF"
79.19,-64.11,"SACCF"
79.44,-64.24,"SACCF"
79.71,-64.34,"SACCF"
80.09,-64.41,"SACCF"
80.49,-64.44,"SACCF"
80.95,-64.44,"SACCF"
81.37,-64.4,"SACCF"
81.78,-64.31,"SACCF"
82.31,-64.17,"SACCF"
82.76,-64.03,"SACCF"
83.13,-63.91,"SACCF"
83.51,-63.81,"SACCF"
83.8,-63.73,"SACCF"
84.08,-63.64,"SACCF"
84.37,-63.53,"SACCF"
84.63,-63.39,"SACCF"
84.79,-63.25,"SACCF"
84.92,-63.09,"SACCF"
84.96,-62.87,"SACCF"
84.91,-62.66,"SACCF"
84.88,-62.46,"SACCF"
84.83,-62.18,"SACCF"
84.76,-61.95,"SACCF"
84.67,-61.75,"SACCF"
84.57,-61.49,"SACCF"
84.55,-61.22,"SACCF"
84.63,-60.91,"SACCF"
84.67,-60.71,"SACCF"
84.68,-60.43,"SACCF"
84.6,-60.12,"SACCF"
84.57,-59.86,"SACCF"
84.53,-59.67,"SACCF"
84.41,-59.45,"SACCF"
84.22,-59.27,"SACCF"
84.05,-59.11,"SACCF"
83.92,-58.9,"SACCF"
84.01,-58.66,"SACCF"
84.17,-58.45,"SACCF"
84.37,-58.29,"SACCF"
84.62,-58.18,"SACCF"
84.89,-58.09,"SACCF"
85.28,-58.02,"SACCF"
85.68,-58.01,"SACCF"
86.13,-58.07,"SACCF"
86.52,-58.2,"SACCF"
86.84,-58.43,"SACCF"
87.05,-58.75,"SACCF"
87.19,-58.95,"SACCF"
87.35,-59.16,"SACCF"
87.6,-59.36,"SACCF"
88.04,-59.54,"SACCF"
88.48,-59.67,"SACCF"
88.74,-59.73,"SACCF"
89.1,-59.75,"SACCF"
89.55,-59.73,"SACCF"
89.97,-59.68,"SACCF"
90.33,-59.59,"SACCF"
90.79,-59.39,"SACCF"
91.17,-59.16,"SACCF"
91.44,-58.97,"SACCF"
91.77,-58.75,"SACCF"
92.01,-58.54,"SACCF"
92.32,-58.31,"SACCF"
92.84,-57.97,"SACCF"
93.08,-57.77,"SACCF"
93.31,-57.55,"SACCF"
93.57,-57.36,"SACCF"
93.9,-57.19,"SACCF"
94.33,-57.03,"SACCF"
94.71,-56.93,"SACCF"
95.05,-56.87,"SACCF"
95.51,-56.87,"SACCF"
96.08,-56.99,"SACCF"
96.7,-57.16,"SACCF"
97.35,-57.3,"SACCF"
97.8,-57.43,"SACCF"
98.35,-57.64,"SACCF"
98.85,-57.82,"SACCF"
99.46,-58,"SACCF"
100.17,-58.17,"SACCF"
100.64,-58.28,"SACCF"
101.24,-58.42,"SACCF"
101.88,-58.53,"SACCF"
102.58,-58.67,"SACCF"
103.3,-58.82,"SACCF"
103.85,-58.92,"SACCF"
104.72,-59.07,"SACCF"
105.35,-59.17,"SACCF"
105.88,-59.21,"SACCF"
106.53,-59.23,"SACCF"
107.34,-59.28,"SACCF"
108.1,-59.31,"SACCF"
108.8,-59.33,"SACCF"
109.54,-59.36,"SACCF"
110.3,-59.44,"SACCF"
110.94,-59.52,"SACCF"
111.6,-59.69,"SACCF"
112.37,-59.92,"SACCF"
113.1,-60.15,"SACCF"
113.72,-60.3,"SACCF"
114.4,-60.43,"SACCF"
115.17,-60.54,"SACCF"
115.8,-60.59,"SACCF"
116.42,-60.63,"SACCF"
116.69,-60.65,"SACCF"
116.86,-60.67,"SACCF"
117.09,-60.69,"SACCF"
117.41,-60.72,"SACCF"
117.84,-60.77,"SACCF"
118.28,-60.82,"SACCF"
118.83,-60.89,"SACCF"
119.36,-60.93,"SACCF"
119.77,-60.97,"SACCF"
119.92,-61,"SACCF"
120,-61.01,"SACCF"
120,-61.01,"SACCF"
120.03,-60.98,"SACCF"
120.11,-61,"SACCF"
120.34,-61.01,"SACCF"
120.56,-61.03,"SACCF"
120.88,-61.05,"SACCF"
121.38,-61.09,"SACCF"
121.95,-61.1,"SACCF"
122.44,-61.1,"SACCF"
122.91,-61.11,"SACCF"
123.39,-61.14,"SACCF"
123.95,-61.17,"SACCF"
124.48,-61.17,"SACCF"
124.96,-61.17,"SACCF"
125.39,-61.19,"SACCF"
125.86,-61.22,"SACCF"
126.39,-61.25,"SACCF"
126.85,-61.31,"SACCF"
127.17,-61.42,"SACCF"
127.56,-61.6,"SACCF"
128,-61.77,"SACCF"
128.37,-61.9,"SACCF"
128.67,-62.01,"SACCF"
128.97,-62.15,"SACCF"
129.31,-62.33,"SACCF"
129.57,-62.45,"SACCF"
129.78,-62.54,"SACCF"
130.16,-62.68,"SACCF"
130.74,-62.86,"SACCF"
131.29,-63,"SACCF"
131.77,-63.08,"SACCF"
132.11,-63.15,"SACCF"
132.62,-63.25,"SACCF"
133.41,-63.34,"SACCF"
134.21,-63.38,"SACCF"
134.77,-63.4,"SACCF"
135.38,-63.45,"SACCF"
136.21,-63.5,"SACCF"
137.07,-63.55,"SACCF"
137.91,-63.6,"SACCF"
138.73,-63.63,"SACCF"
139.45,-63.68,"SACCF"
140.04,-63.68,"SACCF"
140.71,-63.67,"SACCF"
141.53,-63.65,"SACCF"
142.26,-63.63,"SACCF"
142.91,-63.6,"SACCF"
143.44,-63.55,"SACCF"
143.92,-63.46,"SACCF"
144.42,-63.33,"SACCF"
144.83,-63.23,"SACCF"
145.16,-63.19,"SACCF"
145.79,-63.23,"SACCF"
146.33,-63.3,"SACCF"
146.94,-63.38,"SACCF"
147.73,-63.51,"SACCF"
148.57,-63.64,"SACCF"
149.2,-63.73,"SACCF"
149.74,-63.78,"SACCF"
150.5,-63.79,"SACCF"
151.18,-63.73,"SACCF"
151.91,-63.6,"SACCF"
152.65,-63.44,"SACCF"
153.28,-63.33,"SACCF"
154.09,-63.2,"SACCF"
155.01,-63.05,"SACCF"
155.71,-62.91,"SACCF"
156.54,-62.68,"SACCF"
157.16,-62.45,"SACCF"
157.73,-62.27,"SACCF"
158.32,-62.08,"SACCF"
158.96,-61.91,"SACCF"
159.71,-61.74,"SACCF"
160.65,-61.58,"SACCF"
161.4,-61.47,"SACCF"
161.91,-61.42,"SACCF"
162.38,-61.39,"SACCF"
162.94,-61.44,"SACCF"
163.71,-61.59,"SACCF"
164.44,-61.74,"SACCF"
165.2,-61.86,"SACCF"
166.02,-61.99,"SACCF"
166.93,-62.12,"SACCF"
167.76,-62.25,"SACCF"
168.69,-62.37,"SACCF"
169.62,-62.49,"SACCF"
170.4,-62.64,"SACCF"
170.86,-62.76,"SACCF"
171.43,-62.93,"SACCF"
171.99,-63.15,"SACCF"
172.69,-63.39,"SACCF"
173.31,-63.57,"SACCF"
173.79,-63.74,"SACCF"
174.23,-63.89,"SACCF"
174.66,-64.02,"SACCF"
175.01,-64.12,"SACCF"
175.47,-64.25,"SACCF"
175.92,-64.36,"SACCF"
176.42,-64.39,"SACCF"
177,-64.34,"SACCF"
177.47,-64.28,"SACCF"
177.93,-64.24,"SACCF"
178.44,-64.24,"SACCF"
178.97,-64.3,"SACCF"
179.7,-64.41,"SACCF"
81.7,-54.43,"SACCF Loop 1"
81.74,-54.39,"SACCF Loop 1"
81.74,-54.39,"SACCF Loop 1"
81.79,-54.36,"SACCF Loop 1"
81.94,-54.32,"SACCF Loop 1"
82.12,-54.27,"SACCF Loop 1"
82.28,-54.23,"SACCF Loop 1"
82.47,-54.17,"SACCF Loop 1"
82.65,-54.14,"SACCF Loop 1"
82.84,-54.15,"SACCF Loop 1"
83.07,-54.19,"SACCF Loop 1"
83.3,-54.22,"SACCF Loop 1"
83.58,-54.25,"SACCF Loop 1"
83.99,-54.33,"SACCF Loop 1"
84.27,-54.44,"SACCF Loop 1"
84.58,-54.55,"SACCF Loop 1"
84.91,-54.71,"SACCF Loop 1"
85.13,-54.84,"SACCF Loop 1"
85.33,-55.02,"SACCF Loop 1"
85.47,-55.15,"SACCF Loop 1"
85.61,-55.29,"SACCF Loop 1"
85.72,-55.47,"SACCF Loop 1"
85.8,-55.66,"SACCF Loop 1"
85.82,-55.84,"SACCF Loop 1"
85.79,-56.02,"SACCF Loop 1"
85.71,-56.17,"SACCF Loop 1"
85.56,-56.3,"SACCF Loop 1"
85.36,-56.41,"SACCF Loop 1"
85.08,-56.48,"SACCF Loop 1"
84.81,-56.49,"SACCF Loop 1"
84.47,-56.47,"SACCF Loop 1"
84.2,-56.41,"SACCF Loop 1"
83.97,-56.31,"SACCF Loop 1"
83.76,-56.18,"SACCF Loop 1"
83.57,-56.04,"SACCF Loop 1"
83.28,-55.88,"SACCF Loop 1"
83.02,-55.76,"SACCF Loop 1"
82.75,-55.68,"SACCF Loop 1"
82.41,-55.6,"SACCF Loop 1"
82.17,-55.51,"SACCF Loop 1"
81.93,-55.4,"SACCF Loop 1"
81.64,-55.24,"SACCF Loop 1"
81.47,-55.08,"SACCF Loop 1"
81.38,-54.96,"SACCF Loop 1"
81.35,-54.81,"SACCF Loop 1"
81.4,-54.67,"SACCF Loop 1"
81.51,-54.55,"SACCF Loop 1"
81.66,-54.46,"SACCF Loop 1"
81.7,-54.43,"SACCF Loop 1"
-135.18,-62.48,"SACCF Loop 2"
-135.08,-62.46,"SACCF Loop 2"
-134.96,-62.44,"SACCF Loop 2"
-134.75,-62.44,"SACCF Loop 2"
-134.49,-62.47,"SACCF Loop 2"
-134.16,-62.54,"SACCF Loop 2"
-133.79,-62.65,"SACCF Loop 2"
-133.46,-62.74,"SACCF Loop 2"
-133.1,-62.85,"SACCF Loop 2"
-132.74,-63.03,"SACCF Loop 2"
-132.41,-63.25,"SACCF Loop 2"
-132.3,-63.45,"SACCF Loop 2"
-132.38,-63.7,"SACCF Loop 2"
-132.56,-63.94,"SACCF Loop 2"
-132.91,-64.11,"SACCF Loop 2"
-133.43,-64.27,"SACCF Loop 2"
-134.08,-64.37,"SACCF Loop 2"
-134.71,-64.44,"SACCF Loop 2"
-135.33,-64.41,"SACCF Loop 2"
-135.96,-64.32,"SACCF Loop 2"
-136.46,-64.25,"SACCF Loop 2"
-137.01,-64.13,"SACCF Loop 2"
-137.53,-63.92,"SACCF Loop 2"
-137.77,-63.69,"SACCF Loop 2"
-137.86,-63.46,"SACCF Loop 2"
-137.8,-63.31,"SACCF Loop 2"
-137.56,-63.13,"SACCF Loop 2"
-137.23,-63,"SACCF Loop 2"
-136.81,-62.85,"SACCF Loop 2"
-136.49,-62.73,"SACCF Loop 2"
-136.22,-62.67,"SACCF Loop 2"
-135.87,-62.59,"SACCF Loop 2"
-135.5,-62.53,"SACCF Loop 2"
-135.25,-62.48,"SACCF Loop 2"
-135.18,-62.48,"SACCF Loop 2"
-179.137,-65.555,"Boundary"
-177.937,-65.681,"Boundary"
-176.737,-65.61,"Boundary"
-175.579,-65.462,"Boundary"
-174.415,-65.391,"Boundary"
-173.413,-65.351,"Boundary"
-172.327,-65.213,"Boundary"
-171.19,-64.948,"Boundary"
-169.757,-64.606,"Boundary"
-168.035,-64.275,"Boundary"
-166.649,-63.98,"Boundary"
-165.419,-63.712,"Boundary"
-163.937,-63.446,"Boundary"
-162.599,-63.216,"Boundary"
-161.771,-63.027,"Boundary"
-160.883,-62.816,"Boundary"
-159.824,-62.591,"Boundary"
-158.753,-62.447,"Boundary"
-157.262,-62.191,"Boundary"
-155.762,-61.785,"Boundary"
-154.397,-61.368,"Boundary"
-153.308,-60.959,"Boundary"
-152.144,-60.574,"Boundary"
-151.421,-60.352,"Boundary"
-150.123,-60.321,"Boundary"
-149.874,-60.12,"Boundary"
-149.469,-59.914,"Boundary"
-148.929,-59.495,"Boundary"
-148.485,-59.185,"Boundary"
-147.99,-58.983,"Boundary"
-147.222,-58.901,"Boundary"
-146.151,-58.958,"Boundary"
-145.26,-59.072,"Boundary"
-144.504,-59.205,"Boundary"
-143.931,-59.344,"Boundary"
-143.457,-59.504,"Boundary"
-143.088,-59.641,"Boundary"
-142.707,-59.765,"Boundary"
-142.164,-59.916,"Boundary"
-141.57,-60.026,"Boundary"
-141.087,-60.1,"Boundary"
-140.565,-60.208,"Boundary"
-139.917,-60.324,"Boundary"
-139.113,-60.354,"Boundary"
-138.357,-60.296,"Boundary"
-137.613,-60.291,"Boundary"
-137.07,-60.48,"Boundary"
-136.902,-60.826,"Boundary"
-137.217,-61.341,"Boundary"
-137.808,-61.814,"Boundary"
-138.396,-62.205,"Boundary"
-138.879,-62.734,"Boundary"
-139.119,-63.415,"Boundary"
-139.116,-64.096,"Boundary"
-138.813,-64.622,"Boundary"
-138.039,-65.125,"Boundary"
-137.403,-65.367,"Boundary"
-137.046,-65.506,"Boundary"
-136.497,-65.657,"Boundary"
-135.63,-65.784,"Boundary"
-134.631,-65.926,"Boundary"
-133.359,-66.267,"Boundary"
-132.003,-66.747,"Boundary"
-130.809,-67.258,"Boundary"
-130.563,-67.558,"Boundary"
-130.422,-67.696,"Boundary"
-129.684,-67.893,"Boundary"
-129.066,-68.089,"Boundary"
-128.532,-68.291,"Boundary"
-128.007,-68.475,"Boundary"
-127.467,-68.634,"Boundary"
-126.31,-68.863,"Boundary"
-125.053,-69.059,"Boundary"
-124.069,-69.138,"Boundary"
-122.536,-69.187,"Boundary"
-121.051,-69.275,"Boundary"
-119.314,-69.374,"Boundary"
-117.379,-69.496,"Boundary"
-115.834,-69.565,"Boundary"
-114.517,-69.636,"Boundary"
-113.668,-69.676,"Boundary"
-112.81,-69.722,"Boundary"
-111.955,-69.742,"Boundary"
-111.289,-69.747,"Boundary"
-110.944,-69.745,"Boundary"
-110.443,-69.759,"Boundary"
-109.987,-69.784,"Boundary"
-109.9,-69.788,"Boundary"
-109.759,-69.811,"Boundary"
-109.273,-69.921,"Boundary"
-108.79,-70.089,"Boundary"
-108.28,-70.263,"Boundary"
-107.584,-70.411,"Boundary"
-106.894,-70.456,"Boundary"
-106.105,-70.459,"Boundary"
-105.436,-70.442,"Boundary"
-105.028,-70.432,"Boundary"
-104.767,-70.433,"Boundary"
-104.683,-70.432,"Boundary"
-104.35,-70.422,"Boundary"
-103.978,-70.404,"Boundary"
-103.786,-70.394,"Boundary"
-103.495,-70.384,"Boundary"
-103.048,-70.374,"Boundary"
-102.643,-70.364,"Boundary"
-102.142,-70.357,"Boundary"
-101.401,-70.327,"Boundary"
-100.573,-70.29,"Boundary"
-99.853,-70.265,"Boundary"
-99.172,-70.281,"Boundary"
-98.938,-70.294,"Boundary"
-98.932,-70.294,"Boundary"
-98.932,-70.295,"Boundary"
-98.926,-70.297,"Boundary"
-98.926,-70.297,"Boundary"
-98.86,-70.306,"Boundary"
-98.656,-70.325,"Boundary"
-98.287,-70.323,"Boundary"
-98.065,-70.32,"Boundary"
-98.017,-70.318,"Boundary"
-97.837,-70.307,"Boundary"
-97.513,-70.293,"Boundary"
-96.886,-70.248,"Boundary"
-96.01,-70.174,"Boundary"
-95.374,-70.111,"Boundary"
-94.606,-70.081,"Boundary"
-93.592,-70.115,"Boundary"
-92.632,-70.148,"Boundary"
-91.654,-70.151,"Boundary"
-90.913,-70.123,"Boundary"
-90.217,-70.083,"Boundary"
-89.512,-70.022,"Boundary"
-88.366,-69.85,"Boundary"
-86.869,-69.572,"Boundary"
-85.669,-69.407,"Boundary"
-84.544,-69.337,"Boundary"
-82.87,-69.264,"Boundary"
-81.889,-69.201,"Boundary"
-81.172,-69.169,"Boundary"
-80.71,-69.122,"Boundary"
-80.209,-69.06,"Boundary"
-79.718,-68.948,"Boundary"
-79.376,-68.881,"Boundary"
-78.947,-68.79,"Boundary"
-78.47,-68.624,"Boundary"
-77.81,-68.368,"Boundary"
-77.384,-68.193,"Boundary"
-76.796,-67.884,"Boundary"
-76.214,-67.588,"Boundary"
-75.641,-67.317,"Boundary"
-75.059,-67.046,"Boundary"
-74.348,-66.89,"Boundary"
-73.619,-66.773,"Boundary"
-72.743,-66.576,"Boundary"
-71.984,-66.364,"Boundary"
-71.567,-66.248,"Boundary"
-71.174,-66.137,"Boundary"
-70.925,-66.007,"Boundary"
-70.706,-65.802,"Boundary"
-70.406,-65.601,"Boundary"
-69.938,-65.4,"Boundary"
-69.515,-65.106,"Boundary"
-69.02,-64.703,"Boundary"
-68.492,-64.355,"Boundary"
-67.853,-64.1,"Boundary"
-66.989,-63.855,"Boundary"
-66.323,-63.709,"Boundary"
-66.104,-63.663,"Boundary"
-66.092,-63.66,"Boundary"
-66.092,-63.66,"Boundary"
-66.092,-63.659,"Boundary"
-66.086,-63.659,"Boundary"
-65.903,-63.623,"Boundary"
-65.474,-63.556,"Boundary"
-65.213,-63.501,"Boundary"
-64.886,-63.409,"Boundary"
-64.451,-63.296,"Boundary"
-63.896,-63.14,"Boundary"
-63.353,-62.92,"Boundary"
-62.837,-62.67,"Boundary"
-62.315,-62.424,"Boundary"
-61.667,-62.17,"Boundary"
-61.043,-61.991,"Boundary"
-60.272,-61.801,"Boundary"
-60.018,-61.79,"Boundary"
-59.622,-61.688,"Boundary"
-59.178,-61.616,"Boundary"
-58.779,-61.521,"Boundary"
-58.389,-61.461,"Boundary"
-57.906,-61.369,"Boundary"
-57.213,-61.266,"Boundary"
-56.781,-61.168,"Boundary"
-56.748,-61.164,"Boundary"
-56.496,-61.152,"Boundary"
-56.199,-61.141,"Boundary"
-55.929,-61.035,"Boundary"
-55.722,-60.853,"Boundary"
-55.518,-60.673,"Boundary"
-55.107,-60.5,"Boundary"
-54.315,-60.257,"Boundary"
-53.277,-59.952,"Boundary"
-52.491,-59.783,"Boundary"
-51.87,-59.609,"Boundary"
-51.435,-59.411,"Boundary"
-51.027,-59.183,"Boundary"
-50.586,-59.012,"Boundary"
-50.04,-58.994,"Boundary"
-49.65,-59.168,"Boundary"
-49.506,-59.465,"Boundary"
-49.362,-59.752,"Boundary"
-48.987,-59.919,"Boundary"
-48.618,-59.859,"Boundary"
-48.486,-59.64,"Boundary"
-48.375,-59.353,"Boundary"
-48.06,-59.151,"Boundary"
-47.703,-59.172,"Boundary"
-47.43,-59.34,"Boundary"
-47.193,-59.576,"Boundary"
-46.713,-59.623,"Boundary"
