Segment_ID,K3_MC0,K3_MC1,K3_MC2
AA_824.0_07-Dec-2014_10:53,0.7442229,0.17300062,0.08277656
AA_824.0_07-Dec-2014_11:18,0.27110955,0.044622775,0.68426764
AA_824.0_07-Dec-2014_11:44,0.09182178,0.005822578,0.9023556
AA_824.0_07-Dec-2014_12:09,0.37272033,0.02531422,0.6019654
AA_824.0_07-Dec-2014_12:35,0.13926543,0.009457654,0.85127693
AA_824.0_07-Dec-2014_13:01,0.30185673,0.0043890923,0.6937542
AA_824.0_07-Dec-2014_13:27,0.18291289,0.004752666,0.8123345
AA_824.0_07-Dec-2014_13:52,0.1214052,0.0041270857,0.8744677
AA_824.0_07-Dec-2014_14:18,0.15819937,0.0039632646,0.83783734
AA_824.0_07-Dec-2014_14:43,0.1742762,0.0033376913,0.82238615
AA_824.0_07-Dec-2014_15:09,0.20781627,0.0051614796,0.78702223
AA_824.0_07-Dec-2014_15:36,0.091316275,0.007899355,0.9007844
AA_824.0_07-Dec-2014_16:03,0.13636419,0.0049121478,0.85872364
AA_824.0_07-Dec-2014_16:29,0.21204346,0.017177062,0.77077943
AA_824.0_07-Dec-2014_16:55,0.20079468,0.013313225,0.78589207
AA_824.0_07-Dec-2014_17:20,0.19630589,0.02005732,0.7836368
AA_824.0_07-Dec-2014_17:46,0.18622498,0.016621828,0.7971532
AA_824.0_07-Dec-2014_18:11,0.3330255,0.20197818,0.4649963
AA_824.0_07-Dec-2014_18:36,0.21071307,0.10092542,0.6883615
AA_824.0_07-Dec-2014_19:01,0.0027467743,0.3473343,0.649919
AA_824.0_07-Dec-2014_19:26,0.0021873435,0.3448963,0.6529164
AA_824.0_07-Dec-2014_19:52,0.0021137088,0.3221857,0.6757006
AA_824.0_07-Dec-2014_20:17,0.042372413,0.2556676,0.70195997
AA_824.0_07-Dec-2014_20:42,0.01750761,0.3014859,0.6810065
AA_824.0_07-Dec-2014_21:08,0.10350387,0.26904204,0.6274541
AA_824.0_07-Dec-2014_21:34,0.009664322,0.54826105,0.44207463
AA_824.0_07-Dec-2014_22:00,0.1846586,0.7211829,0.09415851
AA_824.0_07-Dec-2014_22:26,0.2023353,0.23071699,0.5669477
AA_824.0_07-Dec-2014_22:52,0.043268487,0.3505462,0.6061853
AA_824.0_07-Dec-2014_23:19,0.04613887,0.21968772,0.7341734
AA_824.0_07-Dec-2014_23:45,0.012994372,0.2013126,0.78569305
AA_824.0_08-Dec-2014_00:12,0.046857547,0.3140024,0.63914
AA_824.0_08-Dec-2014_00:38,0.014117323,0.17390095,0.81198174
AA_824.0_08-Dec-2014_01:04,0.01882262,0.49813515,0.48304224
AA_824.0_08-Dec-2014_01:30,0.016594045,0.43270037,0.5507056
AA_824.0_08-Dec-2014_01:57,0.020335697,0.15308194,0.8265824
AA_824.0_08-Dec-2014_02:23,0.018915856,0.20755357,0.77353054
AA_824.0_08-Dec-2014_02:49,0.009306613,0.44601008,0.54468334
AA_824.0_08-Dec-2014_03:16,0.005299219,0.40293857,0.59176224
AA_824.0_08-Dec-2014_03:42,0.005335439,0.17296894,0.8216956
AA_824.0_08-Dec-2014_04:09,0.029335398,0.18543045,0.78523415
AA_824.0_08-Dec-2014_04:35,0.015928786,0.16673905,0.8173322
AA_824.0_08-Dec-2014_05:02,0.004601677,0.23440671,0.76099163
AA_824.0_08-Dec-2014_05:29,0.010216608,0.24781561,0.7419678
AA_824.0_08-Dec-2014_05:55,0.022266231,0.124974884,0.8527589
AA_824.0_08-Dec-2014_06:23,0.014279612,0.22034784,0.7653726
AA_824.0_08-Dec-2014_06:51,0.017838432,0.074822,0.9073396
AA_824.0_08-Dec-2014_07:18,0.008369527,0.108965345,0.8826651
AA_824.0_08-Dec-2014_07:46,0.0023198654,0.125646,0.8720342
AA_824.0_08-Dec-2014_08:13,0.027787102,0.20142092,0.770792
AA_824.0_08-Dec-2014_08:40,0.024635157,0.25618353,0.7191813
AA_824.0_08-Dec-2014_09:07,0.018973026,0.26046142,0.7205656
AA_824.0_08-Dec-2014_09:33,0.0032465684,0.4114585,0.5852949
AA_824.0_08-Dec-2014_10:00,0.014608606,0.35395247,0.6314389
AA_824.0_08-Dec-2014_10:27,0.030341985,0.29527,0.67438805
AA_824.0_08-Dec-2014_10:53,0.028981421,0.23358703,0.7374316
AA_824.0_08-Dec-2014_11:19,0.02657184,0.27247286,0.70095533
AA_824.0_08-Dec-2014_11:45,0.060727607,0.23123136,0.70804095
AA_824.0_08-Dec-2014_12:11,0.07681034,0.18813795,0.7350517
AA_824.0_08-Dec-2014_12:37,0.071499206,0.12002063,0.8084802
AA_824.0_08-Dec-2014_13:03,0.13062657,0.1261277,0.7432457
AA_824.0_08-Dec-2014_13:29,0.101577684,0.18226704,0.7161553
AA_824.0_08-Dec-2014_13:54,0.122444615,0.12059988,0.75695544
AA_824.0_08-Dec-2014_14:21,0.1311964,0.14878729,0.72001624
AA_824.0_08-Dec-2014_14:47,0.12812263,0.17441207,0.69746524
AA_824.0_08-Dec-2014_15:12,0.122497916,0.097052634,0.78044945
AA_824.0_08-Dec-2014_15:38,0.16023515,0.098399036,0.7413658
AA_824.0_08-Dec-2014_16:04,0.17079067,0.18578632,0.64342296
AA_824.0_08-Dec-2014_16:29,0.25539678,0.11657969,0.6280235
AA_824.0_08-Dec-2014_16:55,0.2787752,0.11603529,0.6051895
AA_824.0_08-Dec-2014_17:21,0.2917054,0.15524271,0.55305195
AA_824.0_08-Dec-2014_17:47,0.17389965,0.1738794,0.6522209
AA_824.0_08-Dec-2014_18:13,0.27130598,0.28512695,0.44356707
AA_824.0_08-Dec-2014_18:39,0.17064282,0.1743595,0.6549977
AA_824.0_08-Dec-2014_19:00,0.31678408,0.16469967,0.5185162
SA_825.0_08-Dec-2014_05:40,0.029755127,0.47614798,0.49409688
SA_825.0_08-Dec-2014_06:17,0.030706888,0.3767047,0.5925884
SA_825.0_08-Dec-2014_06:54,0.05317694,0.39544442,0.5513786
SA_825.0_08-Dec-2014_07:26,0.033812217,0.2831531,0.6830347
SA_825.0_08-Dec-2014_07:58,0.056295246,0.46525383,0.47845092
SA_825.0_08-Dec-2014_08:30,0.035311475,0.5466717,0.4180169
SA_825.0_08-Dec-2014_09:02,0.09533684,0.45702738,0.4476357
SA_825.0_08-Dec-2014_09:34,0.08591918,0.64515936,0.26892146
SA_825.0_08-Dec-2014_10:07,0.03804735,0.49824688,0.46370578
SA_825.0_08-Dec-2014_10:39,0.053677313,0.47722426,0.4690984
SA_825.0_08-Dec-2014_11:04,0.06444506,0.62879956,0.30675542
SA_825.0_08-Dec-2014_11:18,0.08227994,0.5482766,0.36944345
SA_825.0_08-Dec-2014_11:32,0.11232001,0.5929021,0.2947779
SA_825.0_08-Dec-2014_11:46,0.092986435,0.72887087,0.17814267
SA_825.0_08-Dec-2014_12:00,0.07529849,0.6250862,0.29961532
SA_825.0_08-Dec-2014_12:14,0.034563247,0.64992636,0.31551042
SA_825.0_08-Dec-2014_12:28,0.06707191,0.58687,0.346058
SA_825.0_08-Dec-2014_12:42,0.037223157,0.6755596,0.28721723
SA_825.0_08-Dec-2014_13:24,0.11084455,0.62686855,0.26228696
SA_825.0_08-Dec-2014_13:38,0.088840336,0.64125055,0.26990908
SA_825.0_08-Dec-2014_13:52,0.11299607,0.7273869,0.15961705
SA_825.0_08-Dec-2014_14:15,0.00570585,0.9586336,0.035660546
SA_825.0_08-Dec-2014_14:48,0.010365921,0.86782825,0.121805824
SA_825.0_08-Dec-2014_15:21,0.006853522,0.9291569,0.06398953
SA_825.0_08-Dec-2014_15:55,0.002768495,0.9260996,0.07113197
AA_826.0_08-Dec-2014_19:31,0.025745843,0.11361746,0.8606367
AA_826.0_08-Dec-2014_19:56,0.07307986,0.105496384,0.82142377
AA_826.0_08-Dec-2014_20:21,0.104574166,0.07431228,0.8211136
AA_826.0_08-Dec-2014_20:46,0.07843655,0.06646524,0.85509825
AA_826.0_08-Dec-2014_21:11,0.07075236,0.08085582,0.84839183
AA_826.0_08-Dec-2014_21:36,0.12277759,0.1170071,0.76021534
AA_826.0_08-Dec-2014_22:01,0.07802489,0.16239919,0.7595759
AA_826.0_08-Dec-2014_22:26,0.052863732,0.14187826,0.80525804
AA_826.0_08-Dec-2014_22:52,0.07223464,0.14767268,0.7800927
AA_826.0_08-Dec-2014_23:17,0.082908295,0.12283175,0.7942599
AA_826.0_08-Dec-2014_23:43,0.05601851,0.11344743,0.83053404
AA_826.0_09-Dec-2014_00:08,0.062451087,0.093386546,0.84416234
AA_826.0_09-Dec-2014_00:33,0.06559124,0.0846849,0.8497239
AA_826.0_09-Dec-2014_00:57,0.09479439,0.19774948,0.7074561
AA_826.0_09-Dec-2014_01:22,0.0592464,0.1766968,0.7640568
AA_826.0_09-Dec-2014_01:46,0.08603428,0.16278951,0.75117624
AA_826.0_09-Dec-2014_02:11,0.07915152,0.1237752,0.79707325
AA_826.0_09-Dec-2014_02:35,0.067380786,0.16049181,0.7721274
AA_826.0_09-Dec-2014_02:59,0.045832667,0.114131734,0.84003556
AA_826.0_09-Dec-2014_03:22,0.02092968,0.08030879,0.8987616
AA_826.0_09-Dec-2014_03:46,0.017870381,0.1484252,0.8337044
AA_826.0_09-Dec-2014_04:09,0.01878495,0.15380639,0.8274087
AA_826.0_09-Dec-2014_04:33,0.0140554365,0.1894296,0.7965149
AA_826.0_09-Dec-2014_04:56,0.045076028,0.16670702,0.78821695
AA_826.0_09-Dec-2014_05:20,0.0076967306,0.26256946,0.7297338
AA_826.0_09-Dec-2014_05:43,0.0045728674,0.27617392,0.7192532
AA_826.0_09-Dec-2014_06:06,0.023631109,0.21089263,0.7654763
AA_826.0_09-Dec-2014_06:30,0.0272267,0.117611356,0.85516196
AA_826.0_09-Dec-2014_06:53,0.023524422,0.07607128,0.90040433
AA_826.0_09-Dec-2014_07:16,0.025591405,0.09683214,0.8775765
AA_826.0_09-Dec-2014_07:40,0.01882673,0.100791536,0.88038176
AA_826.0_09-Dec-2014_08:03,0.019961676,0.1612916,0.8187467
AA_826.0_09-Dec-2014_08:26,0.02898759,0.10385209,0.8671603
AA_826.0_09-Dec-2014_08:49,0.013156483,0.1118373,0.87500626
AA_826.0_09-Dec-2014_09:12,0.0138856955,0.17746222,0.80865204
AA_826.0_09-Dec-2014_09:35,0.0067949616,0.16609722,0.82710785
AA_826.0_09-Dec-2014_09:58,0.0011480555,0.13258117,0.8662707
AA_826.0_09-Dec-2014_10:21,0.012296216,0.07337716,0.91432667
AA_826.0_09-Dec-2014_10:44,0.0058715018,0.20643602,0.7876925
AA_826.0_09-Dec-2014_11:07,0.015033394,0.10925926,0.8757074
AA_826.0_09-Dec-2014_11:30,0.0011559306,0.23576757,0.7630765
AA_826.0_09-Dec-2014_11:52,0.01069582,0.124569304,0.8647348
AA_826.0_09-Dec-2014_12:15,0.0010064145,0.14620404,0.8527896
AA_826.0_09-Dec-2014_12:38,0.00906715,0.14095719,0.84997565
AA_826.0_09-Dec-2014_13:02,0.0066818562,0.17813314,0.81518495
AA_826.0_09-Dec-2014_13:25,0.0017472306,0.11724166,0.8810111
AA_826.0_09-Dec-2014_13:48,0.00791663,0.15823424,0.8338492
AA_826.0_09-Dec-2014_14:11,0.001472525,0.12512048,0.873407
AA_826.0_09-Dec-2014_14:34,0.014865245,0.17206126,0.8130735
AA_826.0_09-Dec-2014_14:58,0.028249532,0.19102618,0.7807243
AA_826.0_09-Dec-2014_15:21,0.028264107,0.1743791,0.7973568
AA_826.0_09-Dec-2014_15:44,0.028888706,0.15244003,0.8186713
AA_826.0_09-Dec-2014_16:08,0.022193577,0.11368272,0.86412364
AA_826.0_09-Dec-2014_16:31,0.017910883,0.19951336,0.7825757
AA_826.0_09-Dec-2014_16:55,0.009896654,0.1433521,0.8467513
AA_826.0_09-Dec-2014_17:18,0.010048446,0.11849123,0.8714603
AA_826.0_09-Dec-2014_17:41,0.014424641,0.133841,0.8517344
AA_826.0_09-Dec-2014_18:05,0.0010691822,0.14041033,0.8585205
AA_826.0_09-Dec-2014_18:28,0.005973186,0.25856015,0.73546666
AA_826.0_09-Dec-2014_18:51,0.008185434,0.22139633,0.7704182
AA_826.0_09-Dec-2014_19:13,0.0012456368,0.25292563,0.74582875
AA_826.0_09-Dec-2014_19:36,0.0013514521,0.27080888,0.7278397
AA_826.0_09-Dec-2014_19:59,0.0010378654,0.2352546,0.7637075
AA_826.0_09-Dec-2014_20:22,0.00429351,0.23164713,0.7640594
AA_826.0_09-Dec-2014_20:44,0.004336926,0.1431891,0.852474
AA_826.0_09-Dec-2014_21:07,0.0074905255,0.1986181,0.7938914
AA_826.0_09-Dec-2014_21:29,0.004096317,0.18984535,0.8060583
AA_826.0_09-Dec-2014_21:51,0.0035522333,0.2836125,0.7128353
AA_826.0_09-Dec-2014_22:14,0.014949594,0.14412026,0.84093016
AA_826.0_09-Dec-2014_22:36,0.00095434097,0.16268688,0.8363588
AA_826.0_09-Dec-2014_22:58,0.0011895983,0.15742326,0.84138715
AA_826.0_09-Dec-2014_23:20,0.0066217054,0.3069288,0.6864495
AA_826.0_09-Dec-2014_23:42,0.012663715,0.20315911,0.7841772
AA_826.0_10-Dec-2014_00:05,0.001841368,0.4483792,0.5497795
AA_826.0_10-Dec-2014_00:27,0.018652465,0.17141543,0.8099321
AA_826.0_10-Dec-2014_00:50,0.028933028,0.17811069,0.7929563
AA_826.0_10-Dec-2014_01:12,0.012017179,0.14856744,0.8394154
AA_826.0_10-Dec-2014_01:35,0.0061269314,0.34997168,0.64390135
AA_826.0_10-Dec-2014_01:58,0.0048563536,0.20195311,0.7931905
AA_826.0_10-Dec-2014_02:20,0.026773056,0.19041513,0.7828118
AA_826.0_10-Dec-2014_02:43,0.005111271,0.19282788,0.80206084
AA_826.0_10-Dec-2014_03:06,0.0011869232,0.11696547,0.88184756
AA_826.0_10-Dec-2014_03:29,0.0045097684,0.16198613,0.8335041
AA_826.0_10-Dec-2014_03:52,0.016110612,0.22046544,0.763424
AA_826.0_10-Dec-2014_04:15,0.012949128,0.43694854,0.55010235
AA_826.0_10-Dec-2014_04:39,0.0027257488,0.3876125,0.60966176
AA_826.0_10-Dec-2014_05:04,0.0024803313,0.35268894,0.6448307
AA_826.0_10-Dec-2014_05:29,0.007959387,0.35520685,0.6368338
AA_826.0_10-Dec-2014_05:53,0.014348387,0.3563217,0.6293299
AA_826.0_10-Dec-2014_06:17,0.0019464955,0.35734776,0.6407057
AA_826.0_10-Dec-2014_06:41,0.002263723,0.40898606,0.5887502
AA_826.0_10-Dec-2014_07:05,0.028513497,0.2769835,0.69450295
AA_826.0_10-Dec-2014_07:29,0.09587866,0.2803637,0.62375754
AA_826.0_10-Dec-2014_07:54,0.09115764,0.41474405,0.49409834
AA_827.0_10-Dec-2014_09:05,0.014215952,0.20297185,0.78281224
AA_827.0_10-Dec-2014_09:29,0.0019862293,0.2789605,0.71905327
AA_827.0_10-Dec-2014_09:54,0.003935491,0.28432545,0.711739
AA_827.0_10-Dec-2014_10:18,0.0064228526,0.3875185,0.6060586
AA_827.0_10-Dec-2014_10:42,0.0010821072,0.43347976,0.56543815
AA_827.0_10-Dec-2014_11:06,0.0013469292,0.22670777,0.77194536
AA_827.0_10-Dec-2014_11:30,0.0016036867,0.29516482,0.7032315
AA_827.0_10-Dec-2014_11:54,0.011319593,0.34308523,0.6455952
AA_827.0_10-Dec-2014_12:18,0.0014231694,0.45066243,0.5479144
AA_827.0_10-Dec-2014_12:42,0.0014147458,0.2300588,0.76852643
AA_827.0_10-Dec-2014_13:07,0.0017069929,0.20429878,0.7939942
AA_827.0_10-Dec-2014_13:31,0.0015654353,0.24654722,0.7518873
AA_827.0_10-Dec-2014_13:56,0.009841637,0.2400426,0.75011575
AA_827.0_10-Dec-2014_14:20,0.01663608,0.32776195,0.655602
AA_827.0_10-Dec-2014_14:44,0.014132969,0.29047206,0.69539493
AA_827.0_10-Dec-2014_15:09,0.013505527,0.24158546,0.744909
AA_827.0_10-Dec-2014_15:33,0.0028314374,0.2948548,0.7023137
AA_827.0_10-Dec-2014_15:57,0.01826592,0.40927207,0.572462
AA_827.0_10-Dec-2014_16:21,0.011982427,0.43884653,0.54917103
AA_827.0_10-Dec-2014_16:44,0.010307379,0.37916467,0.61052793
AA_827.0_10-Dec-2014_17:08,0.01836756,0.4102228,0.57140964
AA_827.0_10-Dec-2014_17:32,0.023214983,0.33568737,0.64109766
AA_827.0_10-Dec-2014_17:56,0.010065073,0.44952756,0.54040736
AA_827.0_10-Dec-2014_18:20,0.004031538,0.36942887,0.6265396
AA_827.0_10-Dec-2014_18:43,0.0011121049,0.20775947,0.79112846
AA_827.0_10-Dec-2014_19:07,0.005694349,0.3011834,0.69312227
AA_827.0_10-Dec-2014_19:31,0.0017802761,0.37109554,0.6271242
AA_827.0_10-Dec-2014_19:56,0.014800355,0.3915938,0.5936058
AA_827.0_10-Dec-2014_20:20,0.0049238433,0.29973856,0.6953376
AA_827.0_10-Dec-2014_20:44,0.0059482777,0.42405322,0.56999856
AA_827.0_10-Dec-2014_21:08,0.014098443,0.5210805,0.464821
AA_827.0_10-Dec-2014_21:32,0.025438022,0.63332444,0.34123755
AA_827.0_10-Dec-2014_21:56,0.006417814,0.49962407,0.49395812
AA_827.0_10-Dec-2014_22:21,0.030301893,0.4320906,0.53760743
AA_827.0_10-Dec-2014_22:45,0.016713703,0.60015327,0.38313305
AA_827.0_10-Dec-2014_23:09,0.010649244,0.47465992,0.51469076
AA_827.0_10-Dec-2014_23:33,0.00460128,0.5862169,0.40918177
AA_827.0_10-Dec-2014_23:57,0.0041959286,0.6621149,0.33368918
AA_827.0_11-Dec-2014_00:20,0.005118615,0.6631648,0.3317166
AA_827.0_11-Dec-2014_00:44,0.0068077906,0.68109804,0.3120941
AA_827.0_11-Dec-2014_01:07,0.0033252863,0.44051185,0.5561629
AA_827.0_11-Dec-2014_01:30,0.0045245993,0.6857769,0.30969846
AA_827.0_11-Dec-2014_01:54,0.0044224914,0.5372109,0.45836666
AA_827.0_11-Dec-2014_02:17,0.022336645,0.6040024,0.37366086
AA_827.0_11-Dec-2014_02:40,0.026393302,0.57566863,0.397938
AA_827.0_11-Dec-2014_03:03,0.004316462,0.56634384,0.42933974
AA_827.0_11-Dec-2014_03:26,0.0052677104,0.69625974,0.29847258
AA_827.0_11-Dec-2014_03:49,0.019491622,0.48383772,0.49667072
AA_827.0_11-Dec-2014_04:12,0.0060936864,0.501512,0.4923943
AA_827.0_11-Dec-2014_04:36,0.007945586,0.5812484,0.41080603
AA_827.0_11-Dec-2014_04:59,0.009295709,0.5377354,0.45296887
AA_827.0_11-Dec-2014_05:22,0.008850555,0.5640434,0.427106
AA_827.0_11-Dec-2014_05:46,0.027968189,0.5853172,0.3867147
AA_827.0_11-Dec-2014_06:09,0.014890145,0.6652631,0.31984675
AA_827.0_11-Dec-2014_06:33,0.07185407,0.64330107,0.28484488
AA_827.0_11-Dec-2014_06:56,0.014425836,0.6329163,0.35265785
AA_827.0_11-Dec-2014_07:20,0.027229441,0.5453153,0.42745522
AA_827.0_11-Dec-2014_07:43,0.014136319,0.715065,0.27079865
AA_827.0_11-Dec-2014_08:06,0.009844587,0.6439765,0.34617892
AA_827.0_11-Dec-2014_08:30,0.03668309,0.65772116,0.30559576
AA_827.0_11-Dec-2014_08:52,0.011043961,0.6667516,0.32220435
AA_827.0_11-Dec-2014_09:15,0.010059385,0.5691609,0.42077973
AA_827.0_11-Dec-2014_09:38,0.018632933,0.70901483,0.2723522
AA_827.0_11-Dec-2014_10:01,0.017773736,0.8353531,0.14687313
AA_827.0_11-Dec-2014_10:24,0.019626034,0.80328524,0.17708875
AA_827.0_11-Dec-2014_10:47,0.010609842,0.94343495,0.045955192
AA_827.0_11-Dec-2014_11:10,0.05798687,0.6770531,0.26496002
AA_827.0_11-Dec-2014_11:33,0.007869099,0.70870864,0.28342223
AA_827.0_11-Dec-2014_11:55,0.01012452,0.69519436,0.29468116
AA_827.0_11-Dec-2014_12:19,0.02970557,0.82520723,0.14508727
AA_827.0_11-Dec-2014_12:42,0.018724138,0.8869389,0.09433691
AA_827.0_11-Dec-2014_13:04,0.074603535,0.8787743,0.046622127
UM_832.0_14-Jan-2015_11:16,0.5595546,0.15424825,0.2861972
UM_832.0_14-Jan-2015_11:42,0.5473469,0.12463703,0.3280161
UM_832.0_14-Jan-2015_12:07,0.7002481,0.016773144,0.28297877
UM_832.0_14-Jan-2015_12:33,0.7226081,0.0064977487,0.27089414
UM_832.0_14-Jan-2015_12:59,0.7301327,0.007492749,0.26237455
UM_832.0_14-Jan-2015_13:24,0.72640854,0.0075164246,0.26607502
UM_832.0_14-Jan-2015_13:48,0.79188627,0.008597058,0.19951671
UM_832.0_14-Jan-2015_14:12,0.7490218,0.017023353,0.2339548
UM_832.0_14-Jan-2015_14:37,0.63949597,0.01815294,0.34235108
UM_832.0_14-Jan-2015_15:01,0.5824336,0.025697097,0.3918693
UM_832.0_14-Jan-2015_15:25,0.5812105,0.020584015,0.39820552
UM_832.0_14-Jan-2015_15:49,0.54425704,0.04121956,0.41452342
UM_832.0_14-Jan-2015_16:13,0.53931385,0.052010916,0.40867516
UM_832.0_14-Jan-2015_16:37,0.5161967,0.010265161,0.4735381
UM_832.0_14-Jan-2015_17:01,0.5804333,0.023950577,0.39561608
UM_832.0_14-Jan-2015_17:26,0.4356291,0.0045051444,0.5598657
UM_832.0_14-Jan-2015_17:51,0.61815476,0.07822279,0.30362248
UM_832.0_14-Jan-2015_18:16,0.6608958,0.009398955,0.32970527
UM_832.0_14-Jan-2015_18:41,0.48481774,0.015836334,0.49934596
UM_832.0_14-Jan-2015_19:07,0.56086725,0.014014493,0.4251183
UM_832.0_14-Jan-2015_19:33,0.54250246,0.013199834,0.44429764
UM_832.0_14-Jan-2015_19:59,0.32237962,0.3351144,0.342506
UM_832.0_14-Jan-2015_20:30,0.14392461,0.28684607,0.5692293
UM_832.0_14-Jan-2015_21:06,0.20507921,0.23454589,0.560375
UM_832.0_14-Jan-2015_21:46,0.10068073,0.4774204,0.42189887
UM_832.0_14-Jan-2015_22:28,0.14540853,0.30840433,0.54618716
UM_832.0_14-Jan-2015_23:13,0.22200309,0.40993235,0.36806455
UM_832.0_14-Jan-2015_23:53,0.10105144,0.50734836,0.3916002
UM_832.0_15-Jan-2015_00:34,0.094343886,0.69551885,0.21013726
UM_832.0_15-Jan-2015_01:15,0.36419946,0.19183709,0.44396347
UM_832.0_15-Jan-2015_01:56,0.12388217,0.5694196,0.30669814
UM_832.0_15-Jan-2015_02:36,0.1680301,0.384254,0.4477159
UM_832.0_15-Jan-2015_03:15,0.1425097,0.36154398,0.4959463
UM_832.0_15-Jan-2015_03:50,0.13371271,0.45021662,0.41607064
UM_832.0_15-Jan-2015_04:26,0.18440625,0.43253857,0.38305512
UM_832.0_15-Jan-2015_05:02,0.15744661,0.29606205,0.5464913
UM_832.0_15-Jan-2015_05:33,0.11941495,0.43007553,0.45050958
UM_832.0_15-Jan-2015_06:01,0.06282612,0.5071588,0.43001503
UM_832.0_15-Jan-2015_06:27,0.1985707,0.26866496,0.5327643
UM_832.0_15-Jan-2015_06:52,0.07406905,0.62938374,0.2965472
UM_832.0_15-Jan-2015_07:17,0.17540725,0.31871426,0.5058785
UM_832.0_15-Jan-2015_07:42,0.16190563,0.46232876,0.37576556
UM_832.0_15-Jan-2015_08:06,0.12722935,0.55720234,0.31556827
UM_832.0_15-Jan-2015_08:31,0.03253436,0.7343779,0.23308761
UM_832.0_15-Jan-2015_08:55,0.12720208,0.38965872,0.48313916
UM_832.0_15-Jan-2015_09:20,0.20651145,0.4146333,0.37885526
UM_832.0_15-Jan-2015_09:45,0.17965066,0.16868395,0.6516654
UM_832.0_15-Jan-2015_10:09,0.1828966,0.25657132,0.5605321
UM_832.0_15-Jan-2015_10:33,0.45436135,0.24553627,0.30010238
UM_832.0_15-Jan-2015_10:57,0.5407942,0.20881489,0.25039092
UM_832.0_15-Jan-2015_11:21,0.38652134,0.045885876,0.5675928
UM_832.0_15-Jan-2015_11:45,0.2821156,0.06757579,0.65030855
UM_832.0_15-Jan-2015_12:09,0.3060273,0.09251181,0.60146093
UM_832.0_15-Jan-2015_12:33,0.5170177,0.17058958,0.31239274
UM_832.0_15-Jan-2015_12:57,0.42702764,0.08149256,0.49147978
UM_832.0_15-Jan-2015_13:22,0.39092445,0.10915298,0.49992254
UM_832.0_15-Jan-2015_13:46,0.27934813,0.10362597,0.61702585
UM_832.0_15-Jan-2015_14:11,0.3731352,0.21891403,0.40795076
UM_832.0_15-Jan-2015_14:36,0.33147445,0.1470294,0.5214962
UM_832.0_15-Jan-2015_15:02,0.43672097,0.09242776,0.47085127
UM_832.0_15-Jan-2015_15:27,0.39885205,0.11786104,0.4832869
UM_832.0_15-Jan-2015_15:42,0.2996348,0.3221253,0.37823996
UM_835.0_15-Jan-2015_22:17,0.19866249,0.6316947,0.16964285
UM_835.0_15-Jan-2015_22:38,0.025750395,0.7679904,0.2062592
UM_835.0_15-Jan-2015_23:00,0.24334583,0.61164176,0.14501238
UM_835.0_15-Jan-2015_23:21,0.23309551,0.69233245,0.07457201
UM_835.0_15-Jan-2015_23:43,0.3014181,0.47777173,0.22081016
UM_835.0_16-Jan-2015_00:05,0.2135934,0.5800899,0.20631671
UM_835.0_16-Jan-2015_00:27,0.120815225,0.78880864,0.09037611
UM_835.0_16-Jan-2015_00:49,0.015262459,0.7995899,0.18514767
UM_835.0_16-Jan-2015_01:11,0.056095786,0.48383045,0.46007377
UM_835.0_16-Jan-2015_01:33,0.34643272,0.39838263,0.25518465
UM_835.0_16-Jan-2015_01:56,0.05862267,0.48304343,0.45833394
UM_835.0_16-Jan-2015_02:18,0.0487925,0.54788846,0.403319
UM_835.0_16-Jan-2015_02:40,0.007393585,0.7908325,0.20177391
UM_835.0_16-Jan-2015_03:01,0.0143817775,0.7653972,0.22022104
UM_835.0_16-Jan-2015_03:22,0.097633086,0.72576445,0.1766024
UM_835.0_16-Jan-2015_03:44,0.033520196,0.53355247,0.43292728
UM_835.0_16-Jan-2015_04:05,0.032850076,0.54010355,0.42704636
UM_835.0_16-Jan-2015_04:26,0.06927455,0.63733673,0.2933887
UM_835.0_16-Jan-2015_04:48,0.043468956,0.30787656,0.6486545
UM_835.0_16-Jan-2015_05:10,0.028968604,0.68853295,0.28249845
UM_835.0_16-Jan-2015_05:32,0.052577298,0.16409922,0.78332347
UM_835.0_16-Jan-2015_05:53,0.06762174,0.3796651,0.5527131
UM_835.0_16-Jan-2015_06:15,0.076795526,0.42961517,0.49358934
UM_835.0_16-Jan-2015_06:37,0.007844876,0.8402919,0.15186323
UM_835.0_16-Jan-2015_06:59,0.0072669615,0.7089644,0.28376862
UM_835.0_16-Jan-2015_07:22,0.007250685,0.89743096,0.09531836
UM_835.0_16-Jan-2015_07:44,0.0141737405,0.5766766,0.40914968
UM_835.0_16-Jan-2015_08:07,0.005015712,0.7052201,0.28976414
UM_835.0_16-Jan-2015_08:28,0.026337901,0.22285189,0.7508102
UM_835.0_16-Jan-2015_08:50,0.04354549,0.10326888,0.85318565
UM_835.0_16-Jan-2015_09:11,0.035855547,0.114026815,0.85011756
UM_835.0_16-Jan-2015_09:32,0.04800683,0.036969464,0.9150237
UM_835.0_16-Jan-2015_09:53,0.05062124,0.13120615,0.81817263
UM_835.0_16-Jan-2015_10:14,0.060108285,0.17638832,0.7635034
UM_835.0_16-Jan-2015_10:35,0.095076,0.08028927,0.8246347
UM_835.0_16-Jan-2015_10:56,0.10835328,0.12224286,0.7694039
UM_835.0_16-Jan-2015_11:17,0.11339873,0.07349065,0.8131106
UM_835.0_16-Jan-2015_11:37,0.10935053,0.043750472,0.846899
