Segment_ID,component_1,component_2,component_3,component_4
AA_113.0_24-Mar-2001_07:30,1.5860574692698586,1.5657475460642616,0.05537818549298457,0.30535718159757774
AA_113.0_24-Mar-2001_07:52,1.4239114972333795,1.1122650941769057,0.08182349416318534,0.0
AA_113.0_24-Mar-2001_08:13,1.1166841902126188,1.302597687411138,0.24302616914760644,0.12700878008473016
AA_113.0_24-Mar-2001_08:35,1.6138637373357485,1.5569498853263288,0.17258289695794013,0.14692811097477237
AA_113.0_24-Mar-2001_08:56,1.6003720953093818,1.2693622907857467,0.0,0.1595366281189294
AA_113.0_24-Mar-2001_09:24,2.5425973077885975,0.9760510377596616,0.3123771069785254,0.11540224267712525
AA_113.0_24-Mar-2001_09:48,2.6584421537806895,0.6377019964597274,0.052338485610371084,0.14353756073460142
AA_113.0_24-Mar-2001_10:10,4.270376861058978,1.258482263633123,0.0,0.330263426992642
AA_113.0_24-Mar-2001_10:32,3.0942611852223627,1.12543317887523,0.0,0.3136808012283641
AA_113.0_24-Mar-2001_10:55,3.581065859116807,1.6645354321141386,0.0,0.0011252850555307586
AA_113.0_24-Mar-2001_11:22,4.195792370267321,1.280838745774215,0.10910077208167801,0.0
AA_113.0_24-Mar-2001_11:49,3.6331479254691814,1.3756479042758973,0.22858866644874018,0.0
AA_113.0_24-Mar-2001_12:17,4.146432533310486,2.0493402943551287,0.09132003325578768,0.005648406984626268
AA_113.0_24-Mar-2001_12:44,3.8964557364601955,1.3097627983045117,0.0,0.31345088005940624
AA_113.0_24-Mar-2001_13:11,1.3820642198871398,0.9159390245678836,0.4846129158307672,0.0
AA_113.0_24-Mar-2001_13:39,1.7232175030755583,0.8366005005930207,1.0699123130563695,0.13854575259312468
AA_113.0_24-Mar-2001_14:06,2.5089036228158412,1.006682639763204,0.0,0.16132348522566747
AA_113.0_24-Mar-2001_14:34,1.7414488209241785,0.327767240493011,0.5353078361265607,0.1672117372836638
AA_113.0_24-Mar-2001_15:02,1.42344401899202,0.4878507832033717,0.3087689755096159,0.001033313687943339
AA_113.0_24-Mar-2001_15:24,0.882310710813668,0.8959530465043932,9.623347602125019,0.10867837000105143
