Segment_ID,component_1,component_2,component_3,component_4,component_5
AA_63.0_14-Jan-2000_08:41,2.0265982914584475,0.0,1.2079023383020862,0.0005968973566416341,7.902075405760132
AA_63.0_14-Jan-2000_08:59,1.7669646313963394,0.0,1.0703830458039942,0.0,5.630499973659908
AA_63.0_14-Jan-2000_09:17,2.63035617164587,0.16079349384456554,1.1853325563286146,0.0,8.022473684466474
AA_63.0_14-Jan-2000_09:39,0.3954558566366434,0.8579381321044183,0.015180346931752393,0.0,14.899165882194481
AA_63.0_14-Jan-2000_10:00,0.767161110275138,0.7920044416665337,0.33995962278602154,0.0,14.387557447424044
AA_63.0_14-Jan-2000_10:22,1.4865115699154627,0.35944016097908327,0.4454090954015894,0.0,9.456021777411408
AA_63.0_14-Jan-2000_10:44,2.762723113590267,1.2398103711441326,0.9275758868644461,0.1649924223618966,9.301031105255076
AA_63.0_14-Jan-2000_11:06,3.544559957381252,0.9926578038692919,1.01327100552843,0.32196033488045633,5.25967409144096
AA_63.0_14-Jan-2000_11:28,3.6877124915031403,2.3326382410197994,5.7843622515618405,0.5006364417748917,9.776871212423849
AA_63.0_14-Jan-2000_11:50,0.0,3.202303666419843,1.8730006345372938,0.5595535951860626,18.5475354561083
AA_63.0_14-Jan-2000_12:12,1.7276992642877824,3.077037620032015,0.1683986700405539,0.33246616357380493,12.319095293618753
AA_63.0_14-Jan-2000_12:34,1.865426803445193,2.803698309954071,0.8154575184724489,0.4021700634251755,9.587887368817182
AA_63.0_14-Jan-2000_12:55,2.262360539183759,2.765370474778886,1.033059461062739,0.5036775314928748,6.856344322989133
AA_64.0_14-Jan-2000_13:21,3.2656765664773806,3.419611816938719,0.12146065317424379,0.15783576900454546,1.4621548838439389
AA_64.0_14-Jan-2000_13:43,3.2919200814776377,3.3591811429889433,0.46689250396746335,0.07107941496557227,2.8146868612836435
AA_64.0_14-Jan-2000_14:05,4.382658671162643,2.577625245896976,0.0,0.18676679752195705,0.1163724668365733
AA_64.0_14-Jan-2000_14:27,4.942397476900238,2.9368528407110692,0.0,0.3708225857857219,3.3354063967595797
AA_64.0_14-Jan-2000_14:52,9.565799965711312,5.784560273895561,0.0,0.41464894346233433,0.0
AA_64.0_14-Jan-2000_15:23,6.562320224302509,2.9437291293047654,0.11896447018961874,0.36816845860878394,0.2629700625381314
AA_64.0_14-Jan-2000_15:53,6.285523517357696,2.9283438112794586,0.17250891354084183,0.4434777552070749,0.6702315329525941
AA_64.0_14-Jan-2000_16:26,6.318704465053817,4.234631874217212,0.0,0.39233871266609605,2.7117321328652677
AA_64.0_14-Jan-2000_16:59,5.283570005656602,3.2275588725141895,0.0,0.8290928703525011,4.047144881129943
AA_64.0_14-Jan-2000_17:33,5.1467679796584545,2.353359608304055,0.0,0.21798986568013626,1.1225662592022152
AA_64.0_14-Jan-2000_18:06,4.246114936992399,3.172310148326083,0.0,0.33640178937136755,4.561970611493804
AA_64.0_14-Jan-2000_18:39,0.9376883114226983,0.47723928346912425,0.01618271300746699,0.1238121172639065,0.8519967297977329
AA_64.0_14-Jan-2000_19:11,0.6633502189420338,0.4656785003001718,0.559006948132584,0.11518418719902646,2.0765705190328254
AA_64.0_14-Jan-2000_19:41,1.2862088361826054,0.559511330229444,0.02833817387300226,0.45506163616249345,1.90208214763691
AA_64.0_14-Jan-2000_20:07,1.9902839594315442,0.4913380837275865,0.0,0.14812183066348583,2.019603648661671
AA_64.0_14-Jan-2000_20:29,2.7664325624195256,1.0815665992584882,0.0,0.33388417977659723,0.38084550607333384
AA_64.0_14-Jan-2000_20:50,2.384867268025507,1.0348516113933492,0.08417183102122693,0.428823336045482,3.828371767317088
AA_64.0_14-Jan-2000_21:12,2.355861643871866,1.0287028765948867,0.03410543179422464,0.27239930147127817,2.5438230306865095
AA_64.0_14-Jan-2000_21:34,2.948843564676858,0.7175480379397973,0.515912992329187,0.14521277289272247,1.6209081858532612
AA_64.0_14-Jan-2000_21:55,2.9060239897350653,1.0217416290857928,0.15927872490202544,0.05842442893864861,2.4634272376413833
AA_64.0_14-Jan-2000_22:17,4.465497187293541,0.6549208950523013,0.0,0.09858484064607735,1.119859248264752
AA_64.0_14-Jan-2000_22:38,4.2624048242022985,1.0857832965822707,0.11917312132082926,0.4104855553889194,2.0791020700375675
AA_64.0_14-Jan-2000_22:59,3.605819625676734,1.2217349295301152,0.07706682170996576,0.5376549487845108,1.5833480603959844
