Segment_ID,component_1,component_2,component_3,component_4,component_5
AA_64.0_15-Jan-2000_08:15,0.6631876484155412,0.19622839774823714,0.009477759229555906,0.04932161267923304,0.08178458192743253
AA_64.0_15-Jan-2000_08:33,0.7521997843747763,0.19809576379934288,0.0,0.03721635069122182,0.012488101134659068
AA_64.0_15-Jan-2000_08:51,0.753792738616931,0.1945320906570646,0.004705852859948672,0.046969317866055606,0.0
AA_64.0_15-Jan-2000_09:09,0.7197183949480391,0.1882183657404379,0.058281395281955785,0.0337818440295672,0.0
AA_64.0_15-Jan-2000_09:27,0.7667319281957841,0.1839741430999854,0.0094954684732562,0.03979846023097434,0.0
AA_64.0_15-Jan-2000_09:46,0.6349101330849491,0.145576376153244,0.006961789612630796,0.06999624364211258,0.1425554575070635
AA_64.0_15-Jan-2000_10:05,0.6606531904691362,0.20837079003214778,0.010490085490839279,0.053546302739972435,0.06693963126790449
AA_64.0_15-Jan-2000_10:24,0.744931787965938,0.14978711999546762,0.017460658866757243,0.05609479593280361,0.03172563723903381
AA_64.0_15-Jan-2000_10:42,0.7682989704386368,0.15094565385983214,0.007282325021714686,0.0734730506798163,0.0
AA_64.0_15-Jan-2000_11:01,0.7051057005639819,0.23138737003062868,0.030322077756406003,0.033184851648983445,0.0
AA_64.0_15-Jan-2000_11:19,0.6755137215922888,0.174859858204067,0.014000255077864,0.05497205514154762,0.08065410998423263
AA_64.0_15-Jan-2000_11:37,0.6424726236327956,0.15333087885869545,0.023898902986221975,0.18029759452228697,0.0
AA_64.0_15-Jan-2000_11:56,0.5273807146604972,0.2114709857692749,0.007404007089284358,0.2061408086773621,0.04760348380358144
AA_64.0_15-Jan-2000_12:15,0.46572388329559344,0.1829741922842967,0.0,0.2907535661598598,0.06054835826025
