"individual_id","abbreviated_name","date","decimal_longitude","decimal_latitude","longitude_se","latitude_se"
"4165821","ANPE",2013-01-30 01:49:58,4.39932648638103,-68.8130315070202,0.0155311201336301,0.00818860743231115
"4165821","ANPE",2013-01-30 02:49:58,4.31000272695695,-68.8556325118004,0.0128328769603788,0.00531854775358251
"4165821","ANPE",2013-01-30 03:49:58,4.36622410073883,-68.7757145938411,0.0137617574299913,0.00574054976274685
"4165821","ANPE",2013-01-30 04:49:58,4.81979914125719,-68.3580077846228,0.012060512348612,0.00427066078827109
"4165821","ANPE",2013-01-30 05:49:58,5.17107748969076,-67.9516904115089,0.015299868690788,0.00638266164954302
"4165821","ANPE",2013-01-30 06:49:58,5.36986125137668,-67.5484405096101,0.0115303132106012,0.00423561283077055
"4165821","ANPE",2013-01-30 07:49:58,5.58820917029399,-67.074568996548,0.0110016005466165,0.00425143135087037
"4165821","ANPE",2013-01-30 08:49:58,6.00996539035657,-66.6915257820813,0.0112560654659312,0.00395978154570334
"4165821","ANPE",2013-01-30 09:49:58,6.6098510870101,-66.3005601650317,0.0109321011271851,0.00396406263002057
"4165821","ANPE",2013-01-30 10:49:58,7.29983849682449,-65.9526405146626,0.0111018641494207,0.00411736165832548
"4165821","ANPE",2013-01-30 11:49:58,7.92894724418389,-65.7435881013839,0.0127486272317244,0.00441989929071884
"4165821","ANPE",2013-01-30 12:49:58,8.38532361808268,-65.6055602761053,0.0241256218557005,0.00627035596577048
"4165821","ANPE",2013-01-30 13:49:58,8.88320387627951,-65.5048064331215,0.0173720262867407,0.00560677531900479
"4165821","ANPE",2013-01-30 14:49:58,9.79314206870197,-65.3736794690683,0.0182352935724255,0.00526944277653445
"4165821","ANPE",2013-01-30 15:49:58,10.2089385326723,-65.3166900973089,0.0155747214938154,0.00446515644256547
"4165821","ANPE",2013-01-30 16:49:58,10.5412549061742,-65.2916172663977,0.0191595075691375,0.00457041370809507
"4165821","ANPE",2013-01-30 17:49:58,10.7216909322524,-65.2706318376405,0.0140781828497319,0.00394361868657971
"4165821","ANPE",2013-01-30 18:49:58,11.3355267566476,-65.1958540769678,0.0120401505900563,0.00402266712146806
"4165821","ANPE",2013-01-30 19:49:58,12.0067677687722,-65.0997559722555,0.0154637681512998,0.0047568375795913
"4165821","ANPE",2013-01-30 20:49:58,12.8439941504848,-65.0100136456992,0.0117970137679576,0.00391136012326408
"4165821","ANPE",2013-01-30 21:49:58,13.9110271773324,-64.8853142394353,0.0111287223941888,0.00422707184110929
"4165821","ANPE",2013-01-30 22:49:58,14.9665456143203,-64.8599806351758,0.0109917559595533,0.00423814970749425
"4165821","ANPE",2013-01-30 23:49:58,15.9971583206829,-64.9352598459409,0.0114834006984426,0.00407308148994571
"4165821","ANPE",2013-01-31 00:49:58,16.7481903148994,-65.0109494213964,0.0140803198349082,0.00465083432697547
"4165821","ANPE",2013-01-31 01:49:58,17.4815418261629,-65.056404856066,0.0110790514407133,0.00398730396669969
